"source","target","ligand","receptor","pathway_name","annotation","score_control","exprL_control","exprR_control","score_apap","exprL_apap","exprR_apap","delta_score","max_score","axis"
"Fibroblast / stellate","Kupffer cell","Col6a1","Cd44","COLLAGEN","ECM-Receptor",2.202706414668,1.53534218195247,1.43466807631563,1.99859372292066,1.44143848059721,1.38652724332197,-0.20411269174734,2.202706414668,"Fibroblast / stellate -> Kupffer cell"
"Inflammatory neutrophil","Endothelial","Ccl6","Ccr1","CCL","Secreted Signaling",0.0786119515706074,2.84549289257703,0.0276268311109406,0.282427949831668,2.58969816912025,0.109058249798899,0.203815998261061,0.282427949831668,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","App","Sorl1","APP","Cell-Cell Contact",0.823640986493277,1.10376348445263,0.746211482890044,1.0254133543742,1.16671169225866,0.878891812928597,0.201772367880925,1.0254133543742,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Fn1","Sdc4","FN1","ECM-Receptor",0.219158372472726,0.849026779260754,0.258128928116433,0.418953691436678,1.06585617827287,0.393067751519305,0.199795318963952,0.418953691436678,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Kupffer cell","Mdk","Ncl","MK","Secreted Signaling",0.404018603227153,0.357590768249683,1.12983510509716,0.602963631368376,0.471764148499969,1.27810397056574,0.198945028141223,0.602963631368376,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","NK cell","Ppia","Bsg","CypA","Non-protein Signaling",0.990412720063667,2.19983354048271,0.450221665338523,0.792283064877601,2.24817332641396,0.352411913960996,-0.198129655186067,0.990412720063667,"Monocyte-derived macrophage / DC-like -> NK cell"
"Inflammatory neutrophil","Endothelial","Sirpb1c","Cd47","SIRP","Cell-Cell Contact",1.2220655056784,0.616534579409662,1.9821524152766,1.02478910023828,0.52500615707391,1.95195634647387,-0.197276405440126,1.2220655056784,"Inflammatory neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Ppia","Bsg","CypA","Non-protein Signaling",1.41239580610529,1.88242443737379,0.75030677357533,1.21513055431006,1.51481547951603,0.802164072615813,-0.197265251795232,1.41239580610529,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Mdk","Ncl","MK","Secreted Signaling",0.474492467327358,0.357590768249683,1.32691475691579,0.671559069812123,0.471764148499969,1.42350594454332,0.197066602484766,0.671559069812123,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Lgals9","Ptprc","GALECTIN","Secreted Signaling",1.80439689433585,0.743643692626599,2.42642667748933,2.00016205180065,0.865136180901777,2.31196208869195,0.195765157464797,2.00016205180065,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ccl5","Ccr5","CCL","Secreted Signaling",0.580020013706606,1.1138350221399,0.520741404406796,0.385070315212306,1.28360658183454,0.299990916735533,-0.1949496984943,0.580020013706606,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Kupffer cell","Col4a2","Cd44","COLLAGEN","ECM-Receptor",1.16439564492745,0.811613267312486,1.43466807631563,0.970889761911539,0.700231291226124,1.38652724332197,-0.193505883015908,1.16439564492745,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","T cell","Sirpb1a","Cd47","SIRP","Cell-Cell Contact",0.384143250227693,0.366256125426964,1.04883774921137,0.190644474718035,0.208962806390094,0.912336879521699,-0.193498775509658,0.384143250227693,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Col3a1","Adgrg1","ADGRG","Cell-Cell Contact",1.14877126757928,2.80876021242036,0.408995848951223,0.956877999664398,3.0970901379914,0.308960332773839,-0.191893267914883,1.14877126757928,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Col4a5","Cd44","COLLAGEN","ECM-Receptor",0.5511504388361,0.384165820606749,1.43466807631563,0.742636971834751,0.535609361742849,1.38652724332197,0.191486532998651,0.742636971834751,"Fibroblast / stellate -> Kupffer cell"
"Neutrophil","Endothelial","Ppia","Bsg","CypA","Non-protein Signaling",0.744508199279139,0.992271728710964,0.75030677357533,0.932140182419346,1.16203182645626,0.802164072615813,0.187631983140207,0.932140182419346,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Angptl4","Cdh5","ANGPTL","Secreted Signaling",0.549027453937866,0.574668890377059,0.955380503680357,0.361630021342559,0.389368290759014,0.928760841407031,-0.187397432595307,0.549027453937866,"Fibroblast / stellate -> Kupffer cell"
"Activated neutrophil","Endothelial","App","Cd74","APP","Cell-Cell Contact",0.740913844420567,0.500912474494377,1.47912835504536,0.9274819301093,0.456448246996282,2.03195419461618,0.186568085688733,0.9274819301093,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Lamb2","Cd44","LAMININ","ECM-Receptor",0.356188743378272,0.388450312594492,0.916948015820241,0.539326688960186,0.497459457273172,1.08416209818688,0.183137945581914,0.539326688960186,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","Thbs1","Cd36","THBS","ECM-Receptor",1.1433845767859,0.663290302548289,1.72380716617316,1.32329832564712,1.19792810384,1.10465588160528,0.179913748861216,1.32329832564712,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col6a3","Cd44","COLLAGEN","ECM-Receptor",0.681338647761539,0.743050463064756,0.916948015820241,0.860771337962929,0.793950774891006,1.08416209818688,0.17943269020139,0.860771337962929,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Neutrophil","H2-K1","Cd8b1","MHC-I","Cell-Cell Contact",0.101984730804766,2.9582110258657,0.0344751371396573,0.280419866758743,3.18465690204166,0.0880533995919522,0.178435135953976,0.280419866758743,"Kupffer cell -> Neutrophil"
"Fibroblast / stellate","Kupffer cell","App","Tnfrsf21","APP","Cell-Cell Contact",0.646276586526103,1.94126929343418,0.332914443509696,0.468254615655095,2.08352256117727,0.224741802359229,-0.178021970871008,0.646276586526103,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Cd34","Selp","CD34","Cell-Cell Contact",0.279732449343388,0.869922565136636,0.321560171622231,0.455662447037643,1.33862707957297,0.340395360284362,0.175929997694255,0.455662447037643,"Fibroblast / stellate -> Endothelial"
"Activated neutrophil","Endothelial","Ccl6","Ccr1","CCL","Secreted Signaling",0.0643818692486351,2.33041093240473,0.0276268311109406,0.237344943330635,2.17631351840226,0.109058249798899,0.172963074082,0.237344943330635,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Col1a1","Cd44","COLLAGEN","ECM-Receptor",0.259510239749535,2.19413142556271,0.118274701654656,0.431709420450299,2.73063809968843,0.158098365543042,0.172199180700764,0.431709420450299,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col6a1","Sdc4","COLLAGEN","ECM-Receptor",0.396316231719338,1.53534218195247,0.258128928116433,0.566582982521749,1.44143848059721,0.393067751519305,0.170266750802411,0.566582982521749,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Activated neutrophil","Endothelial","Lgals9","P4hb","GALECTIN","Secreted Signaling",0.488756812351724,0.666918175633615,0.732858737711525,0.320331294416676,0.443139261200405,0.722868232322592,-0.168425517935049,0.488756812351724,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Col6a5","Sdc4","COLLAGEN","ECM-Receptor",0.0818905137128882,0.550334709363192,0.148801288233566,0.248491601811576,0.608561734582574,0.408326037755269,0.166601088098688,0.248491601811576,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","App","Sorl1","APP","Cell-Cell Contact",0.236124248343235,1.94126929343418,0.121633948026614,0.40252276205913,2.08352256117727,0.193193378156506,0.166398513715895,0.40252276205913,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Col4a2","Sdc4","COLLAGEN","ECM-Receptor",0.120769099723552,0.811613267312486,0.148801288233566,0.285922668658619,0.700231291226124,0.408326037755269,0.165153568935067,0.285922668658619,"Fibroblast / stellate -> Kupffer cell"
"Neutrophil","Endothelial","Gzma","F2r","PARs","Secreted Signaling",0.176354829732748,0.144395230923587,1.22133417152865,0.34138654111322,0.331939529266229,1.02846003869402,0.165031711380471,0.34138654111322,"Neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","H2-DMb1","Cd4","MHC-II","Cell-Cell Contact",0.473272121492501,1.52732759420607,0.309869423748947,0.309374934828647,1.48362673291534,0.208526125854258,-0.163897186663855,0.473272121492501,"Monocyte-derived macrophage / DC-like -> T cell"
"Monocyte-derived macrophage / DC-like","T cell","H2-D1","Cd8b1","MHC-I","Cell-Cell Contact",1.32625029922981,3.57280286039876,0.371207242898867,1.48872387263501,3.64841591204985,0.40804664504343,0.162473573405196,1.48872387263501,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Vegfa","Flt1","VEGF","Secreted Signaling",0.313019144798466,0.177684288031202,1.7616591104752,0.150756900251211,0.0828495502482744,1.81964657381288,-0.162262244547255,0.313019144798466,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Lgals9","Ptprc","GALECTIN","Secreted Signaling",0.248163659662696,0.743643692626599,0.333713123802834,0.410119424494111,0.865136180901777,0.474051870153694,0.161955764831415,0.410119424494111,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Thy1","Adgre5","ADGRE","Cell-Cell Contact",0.371248602162306,0.389698081832175,0.952656991322287,0.209703716029361,0.224585758301269,0.933735592209974,-0.161544886132945,0.371248602162306,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Kupffer cell","Col4a5","Sdc4","COLLAGEN","ECM-Receptor",0.0571643690015893,0.384165820606749,0.148801288233566,0.218703248465086,0.535609361742849,0.408326037755269,0.161538879463497,0.218703248465086,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Lamb1","Cd44","LAMININ","ECM-Receptor",0.652475467880142,0.454791933166704,1.43466807631563,0.493498191319671,0.355923905351692,1.38652724332197,-0.158977276560471,0.652475467880142,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Lama4","Cd44","LAMININ","ECM-Receptor",0.380638701134853,0.265314819099043,1.43466807631563,0.223127244379293,0.160925250804812,1.38652724332197,-0.15751145675556,0.380638701134853,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Spp1","Cd44","SPP1","Secreted Signaling",0.966807412271165,0.673889262772211,1.43466807631563,1.12348631569667,0.810287948619687,1.38652724332197,0.156678903425501,1.12348631569667,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Ppia","Bsg","CypA","Non-protein Signaling",1.56894337959624,1.96775595658785,0.797326200103005,1.4129711097902,1.98028300778151,0.713519786938501,-0.155972269806042,1.56894337959624,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col6a5","Cd44","COLLAGEN","ECM-Receptor",0.504628319787588,0.550334709363192,0.916948015820241,0.659779567041288,0.608561734582574,1.08416209818688,0.1551512472537,0.659779567041288,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col6a1","Cd44","COLLAGEN","ECM-Receptor",1.40782896734644,1.53534218195247,0.916948015820241,1.56275296753157,1.44143848059721,1.08416209818688,0.154924000185134,1.56275296753157,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Inflammatory neutrophil","Endothelial","Selplg","Sell","SELPLG","Cell-Cell Contact",0.284159277738158,2.07675743564486,0.136828342521342,0.438008615843848,1.9946410440428,0.219592701730472,0.153849338105689,0.438008615843848,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","App","Cd74","APP","Cell-Cell Contact",2.17906295656007,1.10376348445263,1.97421185539645,2.32907201248579,1.16671169225866,1.99627039648236,0.150009055925723,2.32907201248579,"Kupffer cell -> Neutrophil"
"Kupffer cell","Endothelial","Pecam1","Cd38","PECAM2","Cell-Cell Contact",0.505236022209593,0.34874725690645,1.44871683491154,0.356926733965544,0.373453043502977,0.955747289184158,-0.148309288244049,0.505236022209593,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","App","Tnfrsf21","APP","Cell-Cell Contact",0.410638685010922,1.94126929343418,0.211531025808627,0.26314240383709,2.08352256117727,0.126296882376164,-0.147496281173832,0.410638685010922,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","NK cell","Sirpb1a","Cd47","SIRP","Cell-Cell Contact",0.379449522152339,0.366256125426964,1.03602232374952,0.233353733887237,0.208962806390094,1.11672377452478,-0.146095788265103,0.379449522152339,"Monocyte-derived macrophage / DC-like -> NK cell"
"Kupffer cell","Inflammatory neutrophil","Lgals9","Ighm","GALECTIN","Secreted Signaling",0.526436182650162,0.743643692626599,0.707914540081358,0.671124335729735,0.865136180901777,0.775744155134267,0.144688153079573,0.671124335729735,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Endothelial","Gas6","Mertk","GAS","Secreted Signaling",0.224277360870212,0.221952017026139,1.01047678626773,0.0802487384717825,0.174022350743544,0.461140411728174,-0.14402862239843,0.224277360870212,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Endothelial","Lgals9","Ighm","GALECTIN","Secreted Signaling",0.187282152178018,0.463712039782141,0.403875974982246,0.330681249340214,0.48078718324688,0.687791315706542,0.143399097162195,0.330681249340214,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Thy1","Adgre5","ADGRE","Cell-Cell Contact",0.241694185133918,0.389698081832175,0.620208813955633,0.098819034855915,0.224585758301269,0.440005793792833,-0.142875150278003,0.241694185133918,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Angptl4","Cdh5","ANGPTL","Secreted Signaling",0.218642672813274,0.12302223898937,1.77726136842759,0.076186283039962,0.0485413243738477,1.56951389404217,-0.142456389773312,0.218642672813274,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Cd55","Adgre5","ADGRE","Cell-Cell Contact",0.383510757230933,0.402569613957926,0.952656991322287,0.242237924573653,0.259428821814881,0.933735592209974,-0.141272832657279,0.383510757230933,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Endothelial","Apoa1","Abca1","ApoA","Cell-Cell Contact",0.318733848264278,0.937914980869283,0.339832345964735,0.177877339584541,0.334850189491804,0.531214689931945,-0.140856508679737,0.318733848264278,"Kupffer cell -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Mdk","Sdc4","MK","Secreted Signaling",0.0532099669759835,0.357590768249683,0.148801288233566,0.192633585511981,0.471764148499969,0.408326037755269,0.139423618535997,0.192633585511981,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Kupffer cell","Col6a6","Sdc4","COLLAGEN","ECM-Receptor",0.0350130048905387,0.235300415111867,0.148801288233566,0.173515391061798,0.42494324392263,0.408326037755269,0.13850238617126,0.173515391061798,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Klk1","F2r","KLK","Secreted Signaling",0.171014430451606,0.140022636259788,1.22133417152865,0.0327376242805458,0.0318316930642415,1.02846003869402,-0.13827680617106,0.171014430451606,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Cd55","Adgre5","ADGRE","Cell-Cell Contact",0.227668061937292,0.367082919194983,0.620208813955633,0.090482865417082,0.205640168137613,0.440005793792833,-0.13718519652021,0.227668061937292,"Neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Lgals9","Ighm","GALECTIN","Secreted Signaling",0.172496710109887,0.427103172248533,0.403875974982246,0.308946742179797,0.449186744764911,0.687791315706542,0.13645003206991,0.308946742179797,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Cd55","Adgre5","ADGRE","Cell-Cell Contact",0.249677222807422,0.402569613957926,0.620208813955633,0.114150184675396,0.259428821814881,0.440005793792833,-0.135527038132026,0.249677222807422,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Selplg","Sell","SELPLG","Cell-Cell Contact",0.407906773141944,1.14729610586268,0.355537485970309,0.542388198378176,1.14491577064755,0.473736332648651,0.134481425236232,0.542388198378176,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Endothelial","Vegfd","Kdr","VEGF","Secreted Signaling",0.510143414521729,0.20946681415215,2.43543788349776,0.375885117471355,0.250668485385644,1.49953081215243,-0.134258297050374,0.510143414521729,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","H2-D1","Cd8a","MHC-I","Cell-Cell Contact",0.849200356030277,3.57280286039876,0.237684638422926,0.715117696244506,3.64841591204985,0.196007723210131,-0.134082659785771,0.849200356030277,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col4a1","Sdc4","COLLAGEN","ECM-Receptor",0.385643159169426,1.49399434609466,0.258128928116433,0.518974620753141,1.32031849152513,0.393067751519305,0.133331461583715,0.518974620753141,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
