"source","target","ligand","receptor","pathway_name","annotation","expr_ligand","expr_receptor","interaction_score","group"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl3","Ackr1","CXCL","Secreted Signaling",0.0383239337854834,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl9","Ackr1","CXCL","Secreted Signaling",0.173443950796119,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl10","Ackr1","CXCL","Secreted Signaling",0.118830777550549,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl11","Ackr1","CXCL","Secreted Signaling",0.00835978179781838,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl13","Ackr1","CXCL","Secreted Signaling",0.011856026041654,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Il13","Il13ra1","IL4","Secreted Signaling",0,0.0125154036660335,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Il34","Csf1r","CSF","Secreted Signaling",0,0.0329708119645082,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gh","Ghr","GH","Secreted Signaling",0,0.00751117968812558,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Csf3","Csf3r","CSF3","Secreted Signaling",0,0.119981545638029,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf15","Tnfrsf25","VEGI","Secreted Signaling",0,0.0808754866180607,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Eda","Eda2r","EDA","Secreted Signaling",0,0.00332677613547514,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ngf","Ngfr","NGF","Secreted Signaling",0.00233068326530712,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf11","Tnfrsf11a","RANKL","Secreted Signaling",0.00203763074365563,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf11","Tnfrsf11b","RANKL","Secreted Signaling",0.00203763074365563,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cd70","Cd27","CD70","Secreted Signaling",0,0.194588360748468,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf8","Tnfrsf8","CD30","Secreted Signaling",0.0135843394706424,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf4","Tnfrsf4","OX40","Secreted Signaling",0,0.0773116320337028,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf13","Tnfrsf13b","APRIL","Secreted Signaling",0,0.103267960729618,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnfsf13b","Tnfrsf17","BAFF","Secreted Signaling",0.0206806413668154,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Adipoq","Adipor1","ADIPONECTIN","Secreted Signaling",0,0.367806803246933,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Adipoq","Adipor2","ADIPONECTIN","Secreted Signaling",0,0.297052614415861,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Angptl1","Pirb","ANGPTL","Secreted Signaling",0,0.0351423941265171,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Angptl4","Cdh11","ANGPTL","Secreted Signaling",0.0356858667668467,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Angpt2","Tek","ANGPT","Secreted Signaling",0,0.00357520982804182,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Mdk","Ptprz1","MK","Secreted Signaling",0.0155759598922558,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ptn","Sdc1","PTN","Secreted Signaling",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ptn","Sdc2","PTN","Secreted Signaling",0,0.00382707126865902,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ptn","Sdc3","PTN","Secreted Signaling",0,0.0195508485616961,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ptn","Sdc4","PTN","Secreted Signaling",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ptn","Ncl","PTN","Secreted Signaling",0,2.15283019288511,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Agt","Agtr1a","AGT","Secreted Signaling",0.034392578000035,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Kng1","Bdkrb1","BRADYKININ","Secreted Signaling",0.040078606549143,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Kng1","Bdkrb2","BRADYKININ","Secreted Signaling",0.040078606549143,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Kng2","Bdkrb1","BRADYKININ","Secreted Signaling",0.00779539891781627,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Kng2","Bdkrb2","BRADYKININ","Secreted Signaling",0.00779539891781627,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","C3","Cr2","COMPLEMENT","Secreted Signaling",0.601283370143082,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","C4a","C3ar1","COMPLEMENT","Secreted Signaling",0,0.00322272136362707,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","C4b","Cr2","COMPLEMENT","Secreted Signaling",0.0293741546908648,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Edn1","Ednra","EDN","Secreted Signaling",0.0227124121190447,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Edn2","Ednrb","EDN","Secreted Signaling",0,0.00225710271065312,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Edn3","Ednrb","EDN","Secreted Signaling",0,0.00225710271065312,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gal","Galr2","GALANIN","Secreted Signaling",0.00195068346217545,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gal","Galr3","GALANIN","Secreted Signaling",0.00195068346217545,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Pomc","Mc1r","MELANOCORTIN","Secreted Signaling",0.00817919774499275,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Npy","Npy1r","NPY","Secreted Signaling",0,0.00586550769879865,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Npy","Gpr83","NPY","Secreted Signaling",0,0.0272714853283071,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Penk","Oprl1","OPIOID","Secreted Signaling",0,0.00809132808364983,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Penk","Oprm1","OPIOID","Secreted Signaling",0,0.00441106526046121,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Try5","F2r","PARs","Secreted Signaling",0,0.10788244332841,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Prss2","F2r","PARs","Secreted Signaling",0,0.10788244332841,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Try5","F2rl1","PARs","Secreted Signaling",0,0.0582271218017929,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Prss2","F2rl1","PARs","Secreted Signaling",0,0.0582271218017929,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Try5","F2rl2","PARs","Secreted Signaling",0,0.0545686012127481,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Prss2","F2rl2","PARs","Secreted Signaling",0,0.0545686012127481,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Try5","F2rl3","PARs","Secreted Signaling",0,0.00336687881865199,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Prss2","F2rl3","PARs","Secreted Signaling",0,0.00336687881865199,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Try5","Pard3","PARs","Secreted Signaling",0,0.00456533956658621,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Prss2","Pard3","PARs","Secreted Signaling",0,0.00456533956658621,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ngf","Ntrk1","NT","Secreted Signaling",0.00233068326530712,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ntf3","Ntrk1","NT","Secreted Signaling",0.00289828122046763,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ntf3","Ntrk2","NT","Secreted Signaling",0.00289828122046763,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Sema3e","Plxnd1","SEMA3","Secreted Signaling",0,0.0187830147282795,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Agt","Mas1","AGT","Secreted Signaling",0.034392578000035,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gas6","Mertk","GAS","Secreted Signaling",0.096185075685988,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Ghrh","Vipr1","GHRH","Secreted Signaling",0,0.0625553907296578,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gnrh1","Gnrhr","GNRH","Secreted Signaling",0.00450329954495645,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Psap","Gpr37l1","PSAP","Secreted Signaling",2.75160119845909,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Psap","Gpr37","PSAP","Secreted Signaling",2.75160119845909,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Rln3","Rxfp1","RLN","Secreted Signaling",0.00447226619884451,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp1","Chrnb1","SLURP","Secreted Signaling",0,0.0260183992902547,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp1","Chrnb2","SLURP","Secreted Signaling",0,0.00313517511769366,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp1","Chrne","SLURP","Secreted Signaling",0,0.0268829806509788,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp2","Chrnb1","SLURP","Secreted Signaling",0,0.0260183992902547,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp2","Chrnb2","SLURP","Secreted Signaling",0,0.00313517511769366,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Slurp2","Chrne","SLURP","Secreted Signaling",0,0.0268829806509788,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Bag6","Ncr3-ps","BAG","Secreted Signaling",0.268087572026875,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a3","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a6","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a5","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a6","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a2","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a3","Cd44","COLLAGEN","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama1","Cd44","LAMININ","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama2","Cd44","LAMININ","ECM-Receptor",0,0.501035131322633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a3","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a6","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a5","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a6","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a2","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a3","Sdc1","COLLAGEN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnc","Sdc1","TENASCIN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnr","Sdc1","TENASCIN","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs2","Sdc1","THBS","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs4","Sdc1","THBS","ECM-Receptor",0,0.0122372743218311,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a3","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a6","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a5","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a6","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a2","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col9a3","Sdc4","COLLAGEN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnc","Sdc4","TENASCIN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Tnr","Sdc4","TENASCIN","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs2","Sdc4","THBS","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs4","Sdc4","THBS","ECM-Receptor",0,0.0785846206824963,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama1","Sv2a","LAMININ","ECM-Receptor",0,0.00249769646686863,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama2","Sv2a","LAMININ","ECM-Receptor",0,0.00249769646686863,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama3","Sv2b","LAMININ","ECM-Receptor",0.003150887677073,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama4","Sv2b","LAMININ","ECM-Receptor",0.00673298687533492,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama5","Sv2b","LAMININ","ECM-Receptor",0.00956800635679418,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamb1","Sv2b","LAMININ","ECM-Receptor",0.00876980289218216,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamb2","Sv2b","LAMININ","ECM-Receptor",0.00311609188260324,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamb3","Sv2b","LAMININ","ECM-Receptor",0.00180124430853947,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamc1","Sv2b","LAMININ","ECM-Receptor",0.0206114335102807,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamc2","Sv2b","LAMININ","ECM-Receptor",0.0124634165350677,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lamc3","Sv2b","LAMININ","ECM-Receptor",0.0111919648889964,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama1","Sv2c","LAMININ","ECM-Receptor",0,0.0143239909471757,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama2","Sv2c","LAMININ","ECM-Receptor",0,0.0143239909471757,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs2","Cd36","THBS","ECM-Receptor",0,0.0152587254944475,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs4","Cd36","THBS","ECM-Receptor",0,0.0152587254944475,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col1a1","Gp6","COLLAGEN","ECM-Receptor",0.0177658675861483,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col1a2","Gp6","COLLAGEN","ECM-Receptor",0.0269212116515829,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a1","Gp6","COLLAGEN","ECM-Receptor",0.0225791579910783,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a2","Gp6","COLLAGEN","ECM-Receptor",0.0086883124927632,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a4","Gp6","COLLAGEN","ECM-Receptor",0.00283887609986494,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col4a5","Gp6","COLLAGEN","ECM-Receptor",0.00187911310577191,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a1","Gp6","COLLAGEN","ECM-Receptor",0.0064403201976142,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a2","Gp6","COLLAGEN","ECM-Receptor",0.00464472924151252,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Col6a3","Gp6","COLLAGEN","ECM-Receptor",0.00589391529738268,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs2","Cd47","THBS","ECM-Receptor",0,0.912336879521699,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Thbs4","Cd47","THBS","ECM-Receptor",0,0.912336879521699,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama1","Dag1","LAMININ","ECM-Receptor",0,0.0179461899607672,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lama2","Dag1","LAMININ","ECM-Receptor",0,0.0179461899607672,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Bst2","Pira2","BST2","Cell-Cell Contact",1.43303593425878,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cadm3","Cadm3","CADM","Cell-Cell Contact",0.00334615037824268,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cd200","Cd200r3","CD200","Cell-Cell Contact",0.144981870101443,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Fcer2a","Cr2","CD23","Cell-Cell Contact",0.032195952302838,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Entpd1","Adora2b","CD39","Cell-Cell Contact",0.334422112042267,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Entpd1","Tmigd3","CD39","Cell-Cell Contact",0.334422112042267,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cdh15","Cdh15","CDH","Cell-Cell Contact",0,0.00312321547860637,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cdh4","Cdh4","CDH","Cell-Cell Contact",0,0.00288587248508537,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Cdh2","Cdh2","CDH","Cell-Cell Contact",0.00346898702979584,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Sele","Ceacam1","CEACAM","Cell-Cell Contact",0,0.00390283202585967,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Clec2h","Klrb1","CLEC","Cell-Cell Contact",0,0.00344395694425127,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Dsc2","Dsg2","DESMOSOME","Cell-Cell Contact",0,0.0390602061887477,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna1","Epha1","EPHA","Cell-Cell Contact",0.00412958554940598,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna1","Epha2","EPHA","Cell-Cell Contact",0.00412958554940598,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna1","Epha3","EPHA","Cell-Cell Contact",0.00412958554940598,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna1","Epha7","EPHA","Cell-Cell Contact",0.00412958554940598,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna2","Epha4","EPHA","Cell-Cell Contact",0,0.00567548501648633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna3","Epha4","EPHA","Cell-Cell Contact",0,0.00567548501648633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna4","Epha1","EPHA","Cell-Cell Contact",0.00449352645820429,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna4","Epha2","EPHA","Cell-Cell Contact",0.00449352645820429,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna4","Epha3","EPHA","Cell-Cell Contact",0.00449352645820429,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna4","Epha7","EPHA","Cell-Cell Contact",0.00449352645820429,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna5","Epha1","EPHA","Cell-Cell Contact",0.00350012992204773,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna5","Epha2","EPHA","Cell-Cell Contact",0.00350012992204773,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna5","Epha3","EPHA","Cell-Cell Contact",0.00350012992204773,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efna5","Epha7","EPHA","Cell-Cell Contact",0.00350012992204773,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb1","Ephb3","EPHB","Cell-Cell Contact",0.0185394334302516,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb2","Ephb3","EPHB","Cell-Cell Contact",0.00433604685088959,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb3","Epha4","EPHB","Cell-Cell Contact",0,0.00567548501648633,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb3","Ephb1","EPHB","Cell-Cell Contact",0,0.00464636365897174,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb3","Ephb2","EPHB","Cell-Cell Contact",0,0.00440586756213719,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb3","Ephb4","EPHB","Cell-Cell Contact",0,0.00697336808071643,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Efnb3","Ephb6","EPHB","Cell-Cell Contact",0,0.00333024720708912,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Icam5","Cd209a","ICAM","Cell-Cell Contact",0,0.0197702916615802,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Jam2","Jam3","JAM","Cell-Cell Contact",0.0261262924250599,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Jam3","F11r","JAM","Cell-Cell Contact",0,0.0458137984843957,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Lair1","Pira2","LAIR1","Cell-Cell Contact",0.501613721518444,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Mag","Mag","MAG","Cell-Cell Contact",0.0227128868538626,0,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","H2-Q1","Cd8a","MHC-I","Cell-Cell Contact",0,0.196007723210131,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","H2-T3","Cd8a","MHC-I","Cell-Cell Contact",0,0.196007723210131,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","H2-Bl","Cd8a","MHC-I","Cell-Cell Contact",0,0.196007723210131,0,"APAP"
"Monocyte-derived macrophage / DC-like","T cell","Gm10499","Cd8a","MHC-I","Cell-Cell Contact",0,0.196007723210131,0,"APAP"
